Ad_Spend_USD,Link_Clicks,Revenue_Generated,Spend_Per_Click,Click_Through_Ratio,Spend_Deviation,Marketing_Channel_Email_Promo,Marketing_Channel_Search_Ads,Marketing_Channel_Social_Media
85.56349738038855,221.59846831037277,733.8482881780046,0.3843849332381117,234904.95411802747,40.06086929830333,0,1,0
27.436274244185114,243.1677244491746,279.0274852040992,0.11236650669567175,80071.87762881932,-18.06635383790011,0,1,0
83.38727536045991,254.96623941748288,724.5510242707223,0.32577450663114454,262277.554253872,37.884647278374686,0,0,1
11.30241627075579,239.78769112205782,147.71863986337806,0.04693934402579771,36223.082664000234,-34.20021181132943,0,1,0
58.840503118804165,230.8814689187137,513.3143613206225,0.25375250291963075,170410.95471865943,13.337875036718941,0,0,1
21.540538358555082,233.9887206790542,210.68217619955593,0.09166626507139883,58365.108142401325,-23.96208972353014,1,0,0
62.35447184800144,276.24711850884046,581.5488153266547,0.22490575261294615,215900.93304331356,16.851843765916215,0,0,1
64.10880197089084,258.952843880082,553.6526190280542,0.24661704412999097,207504.98986915746,18.606173888805614,0,1,0
28.18541638736189,237.88023282805048,292.54840278835076,0.11798973926674866,80841.09943005074,-17.317211694723333,0,0,1
51.68503319028068,245.51412649419476,453.30248628606245,0.2096635755740263,157919.97180333897,6.182405108195454,0,0,1
40.88071162826954,211.8520843096302,190.03647771799922,0.19206159883687804,45381.201922378656,-4.621916453815686,0,0,1
93.68616168190725,218.11098910975602,802.0162920980342,0.42757399828530934,256183.3572332558,48.18353359982203,0,0,1
15.429970035681755,331.4964444389773,197.94408846350115,0.04640642116253848,57762.329361606666,-30.07265804640347,0,1,0
42.861922516988415,291.0010711930284,423.04453780980424,0.14678686739698424,155508.30596544815,-2.640705565096809,0,0,1
57.188254432397834,214.1812459177977,499.3254428175621,0.2657678376592566,151460.95186357145,11.68562635031261,0,0,1
30.9890678047216,237.16138540107977,286.4436313980345,0.13011793558613177,90058.4823339258,-14.513560277363624,0,0,1
59.81780340658963,264.6465683863584,522.245931667388,0.22517815219653115,198474.50008263605,14.315175324504409,0,1,0
45.54352083931854,248.41342266922055,427.12632434304004,0.18260252536496283,137120.0405338239,0.040892757233315535,0,0,1
23.49985489480892,254.49981467814396,237.73063602871468,0.09197601542064504,77793.3058448708,-22.002773187276304,0,0,1
87.97642903394022,217.4485472835933,751.1597960298045,0.40273295532484293,237117.7840636174,42.473800951855,0,0,1
25.407507054074927,318.28709529264256,277.9606798295878,0.07957574054406326,103108.58439094074,-20.095121028010297,0,1,0
15.905423688151682,267.1496906569206,199.58687834035084,0.059315465362597034,52339.37862360454,-29.59720439393354,1,0,0
63.89658202461176,226.4622314774803,565.2808089546864,0.2809107323425594,178541.18281554824,18.393953942526537,0,1,0
73.53779121275551,248.69333509491958,648.9535221238284,0.29451243135825195,228593.89787867403,28.035163130670284,0,1,0
58.680790791491795,331.4964444389773,574.0445840679168,0.17648546856043573,241045.34463122085,13.178162709406571,0,1,0
50.321017187673085,331.4964444389773,483.62102789817453,0.15134302344970924,207131.84570242482,4.818389105587862,0,1,0
58.294997967971916,257.53886302443794,544.1354320763595,0.22547866609308048,185166.9421020652,12.792369885886693,0,0,1
70.5600916056835,224.763806345163,618.1117461575228,0.31253943113364435,197234.44034789424,25.057463523598273,0,0,1
82.62991786276973,194.31947483555868,712.9270964471806,0.42305007184939775,198234.76932418573,37.12728978068451,0,0,1
74.19407140342801,250.9239300189528,647.0993238893789,0.29450982047575325,227948.877703052,28.69144332134279,0,0,1
30.15348104801019,259.02209419876397,305.77646055044966,0.11596507266401951,91228.13911759555,-15.349147034075035,0,0,1
38.43990890279959,241.78365359825713,392.7530578095308,0.15832988890762592,115406.44370894306,-7.0627191792856365,0,1,0
16.996930988086042,246.96428262228258,193.94647770209866,0.06854588414242312,49691.43837293523,-28.50569709399918,0,0,1
106.03447979853529,247.42381675470725,895.5101696533998,0.4268289618270914,322560.3359458199,60.53185171645006,1,0,0
73.47437505751984,242.84486563744417,650.691638879463,0.30131606365976854,219483.04334486567,27.971746975434613,0,1,0
38.219010273782004,228.4380939174423,366.90206030741984,0.1665765680895788,108737.01857819765,-7.2836178083032195,1,0,0
89.80300900001644,254.49012268413162,767.2227518528434,0.3514930755700564,284671.09849050804,44.30038091793122,0,0,1
56.162447209257024,215.80124153596324,505.61194563458804,0.2590503947826366,150774.6522345688,10.6598191271718,1,0,0
46.94236052665705,304.01566953191974,460.80423170338247,0.1539014720086194,179612.2873657143,1.439732444571824,1,0,0
68.61978485869543,270.27255960477487,615.8158959890918,0.2529551273400806,227225.46975594282,23.1171567766102,0,0,1
14.477431607514387,289.06001344071296,166.47588295255207,0.049911849054207924,54258.83437494484,-31.025196474570837,1,0,0
61.317417512925935,246.0599592369619,530.4777750463197,0.24818840617598717,188634.86764079018,15.814789430840712,0,0,1
44.882359408922014,233.33311089706945,393.2880006210266,0.19153229877375946,128557.38415984233,-0.6202686731632099,0,0,1
40.03000112101138,244.06388159490854,370.5543184704009,0.16334516886164854,124468.72703975961,-5.472626961073843,0,0,1
13.822605991135308,179.54127342479234,172.98372286042417,0.07656202777861407,32101.56198734621,-31.680022090949915,0,0,1
46.9197942092137,256.5398731314205,444.49408325101234,0.18218458228901474,147544.26925024486,1.4171661271284748,0,0,1
74.45204400036643,243.17360574752706,674.332758242975,0.304914381603346,223881.40702424775,28.949415918281204,0,0,1
50.81138093461542,289.3247828293431,493.9795820791158,0.17501565122837978,182297.4698983567,5.308752852530198,0,1,0
40.88071162826954,206.3088173318721,391.6987668032267,0.1971971677539663,111245.18069961878,-4.621916453815686,1,0,0
57.499625127598584,264.1548918641458,508.47806268860876,0.21685296742350496,191402.4647624119,11.99699704551336,0,0,1
77.0365610663279,264.895284503262,655.1422913986928,0.28972518715495615,253219.14217172517,31.533932984242682,0,0,1
41.07034265741623,254.3814221567277,396.7563379757635,0.16081961761576902,126555.50745711713,-4.432285424668997,0,0,1
31.914911145878463,214.25176419801264,329.5347903286788,0.148267826118812,86994.1662223662,-13.58771693620676,0,0,1
19.251835023728475,221.45196364803465,237.2790195996937,0.08654378548974685,52631.453077218495,-26.25079305835675,0,0,1
37.88411992922339,242.98961215262585,365.55404484713625,0.15526939690172245,116164.24510270248,-7.6185081528618355,0,0,1
35.15792478429754,164.9689603305023,265.28576101344896,0.21183433766341492,74048.56861506503,-10.344703297787682,0,0,1
5.090883931069757,331.4964444389773,397.6616143853117,0.015311092843893799,33149.64444389773,-40.41174415101547,0,1,0
14.282725833655071,197.20731982830216,170.98137924465857,0.07205952759982596,33015.34984421044,-31.219902248430152,0,1,0
31.591554171047868,254.7492649523264,311.5155418064804,0.12352549352169898,102265.77065582052,-13.911073911037356,0,1,0
10.5493528467957,238.90473333173742,143.8735572452147,0.043973091736410966,34574.07299961711,-34.953275235289524,0,1,0
32.9947041973038,232.60988639657313,330.63665552446656,0.14123847541834086,99415.57229770639,-12.507923884781427,0,0,1
98.73689642289597,248.11004180710037,849.6031773341958,0.39635855586806645,302779.8498712742,53.23426834081074,0,1,0
27.309561461653143,249.72543809899992,286.3444013401632,0.1089221806479399,84169.37141399148,-18.19306662043208,0,0,1
37.0191920899655,176.22795969017392,330.8795067524388,0.20887896105491283,80616.79906622063,-8.483435992119723,0,0,1
29.53932246099154,178.3973412659251,265.9013413211674,0.16465864127386745,67665.38572463168,-15.963305621093685,0,0,1
47.68433563629524,268.1847458835578,440.71095857742523,0.17714352824777901,158979.40168414812,2.181707554210014,0,0,1
46.6351140226227,248.71035498505984,429.06512931543176,0.18675682882839553,139482.0317156735,1.132485940537478,0,1,0
45.970519951495675,246.35291691542102,426.1289929551869,0.1858499205295997,140240.98823080465,0.467891869410451,0,0,1
11.926810627364755,245.575024158977,174.1019970298973,0.04836990554110238,39371.79154102025,-33.575817454720465,0,1,0
48.60526204850285,195.2865610138135,450.289454718327,0.24762399319371792,117675.3344605724,3.1026339664176277,1,0,0
72.13722354273342,261.09258270292975,641.3963531868028,0.27523565451105403,230452.99581915734,26.6345954606482,1,0,0
70.77970244464277,214.73550266865732,626.818980707425,0.32808555647584586,188325.34225693537,25.277074362557542,0,0,1
70.87867146221534,260.0689518706464,611.5917689109074,0.271494066813943,230231.34625461628,25.376043380130113,1,0,0
18.589221690231323,255.39567396162224,213.35125209904697,0.07250208789799546,59028.761243719375,-26.9134063918539,0,0,1
25.06750370458405,317.2875830494848,272.02035547896145,0.0787574038057487,96863.90698026757,-20.435124377501175,0,1,0
15.691622647069165,238.9998899129193,172.6329125491152,0.06538179101983196,45389.80885719353,-29.811005435016057,1,0,0
74.98769573803584,273.32870207386924,693.3855405037051,0.27334979960588923,254357.2350847005,29.485067655950616,0,1,0
63.613868317176426,246.18051565019286,574.3301410609321,0.2573579400052797,193606.52441468328,18.111240235091202,1,0,0
43.57240536767827,221.279430965927,387.1043654514467,0.19602535951406788,117322.10190856045,-1.930222714406952,0,1,0
8.706723631295148,285.3905960672376,96.23111735572726,0.030401569572665085,30865.961755156713,-36.795904450790076,1,0,0
61.170081540160616,256.5954038546912,548.5828011467534,0.2374657335682374,194195.65451406687,15.667453458075393,0,0,1
80.080615995063,278.0801556421055,735.1642222433142,0.28694485930328556,278563.71170917613,34.577987912977775,0,1,0
35.40072873530284,213.35683715353704,325.39351874717505,0.16514858683955305,90326.71182390334,-10.101899346782382,0,0,1
16.49355300924168,265.46969936034924,176.0041599739623,0.061896542266658645,50838.96001827596,-29.009075072843544,0,0,1
47.39668185270125,231.5052146343326,457.19005509170967,0.2038521240361999,134008.60739894977,1.8940537706160256,1,0,0
23.200007971060565,244.68153754467096,251.10802272701392,0.09443122264261404,69678.01543406566,-22.30262011102466,0,0,1
75.17693619039566,202.2367107598959,655.3139843076025,0.36989841013127683,188447.6327133168,29.67430810831044,0,1,0
31.44872634818765,236.5080172880913,283.43254238702696,0.13241122008121994,94385.31029935389,-14.053901733897575,0,1,0
49.348485480189815,242.6954397391566,453.8895991727514,0.20250065217884575,150947.32133836971,3.8458573981045916,0,1,0
57.14869985772993,207.30538254618642,526.8172335826422,0.2743505672257828,146196.54934955706,11.646071775644707,1,0,0
60.43725129742593,285.48077708463364,548.6999558334642,0.2109644211121755,212894.6363955042,14.934623215340707,0,1,0
14.465231681655522,237.2827428198697,166.35106124770113,0.06070616575280293,40651.31385944416,-31.0373964004297,0,0,1
38.067014491027734,186.86738414499905,316.22779198203307,0.20262705346260107,86698.37631781741,-7.435613591057489,0,0,1
56.62805095378701,219.0860637688006,513.5979453450049,0.25729957628427813,153408.72512907925,11.125422871701787,0,0,1
47.274758135775286,171.78860500375322,423.7945891289398,0.27359881824816173,102203.41875912475,1.7721300536900628,0,0,1
50.77011549990712,247.48871187624977,473.7513043266558,0.20431558084292867,155152.30690859948,5.267487417821897,0,1,0
34.20109657013092,235.21428757317696,325.35677091057187,0.14478843308551242,100215.43357773393,-11.301531511954302,0,1,0
37.15627892043175,285.42318940362185,358.05401422230597,0.1297251070969392,134085.95247226165,-8.346349161653471,0,1,0
60.8902496826019,246.0599592369619,527.3472843693526,0.2464594014775191,188342.0777200304,15.387621600516674,0,0,1
59.19441175933676,291.8290402997044,553.4291850338933,0.20214665764963927,213538.27630970327,13.691783677251536,0,1,0
141.92137917474543,321.80422731444776,1197.7080289227215,0.43965155089650665,564392.8688140025,96.4187510926602,1,0,0
75.4272945189189,276.1156023989667,686.750931137818,0.2721871084339932,262787.46115615714,29.924666436833675,0,0,1
162.05037809760765,259.3755260137506,1333.6673695590896,0.622371774254427,517816.92145081586,116.54775001552242,0,0,1
55.17665682650854,245.34795769007943,487.93633762948633,0.2239785437796245,168364.93907213872,9.674028744423318,1,0,0
58.090449414552744,241.80759346245372,523.7520382242367,0.23924478055310694,173801.04855335652,12.58782133246752,0,1,0
25.159618158931355,274.43019391348525,268.9465810544269,0.09134662326394827,84614.7776456255,-20.34300992315387,0,1,0
32.773835097682614,204.86936373154768,292.6912963024937,0.15919724287106402,84849.5226819626,-12.72879298440261,0,1,0
64.43120764337401,281.25436173115696,602.6020684340444,0.22827355881481032,223114.21884405828,18.928579561288785,0,0,1
16.76471536524248,239.85869955465313,194.9803833606344,0.06960394370741177,48670.705377781924,-28.737912716842743,0,0,1
88.76504566229701,200.60197676605645,775.6872597914154,0.4402984885674112,220332.9234114781,43.26241758021179,0,0,1
23.667881307595344,331.4964444389773,238.14824732283486,0.0711823591002011,98653.53229489928,-21.83474677448988,0,1,0
21.287277099129373,281.2352100382391,206.03021693035967,0.075423888806238,73292.65296284227,-24.21535098295585,0,1,0
80.4887711344689,250.24492575524334,696.0437960928309,0.3203597879341018,248603.95226771256,34.98614305238368,0,0,1
72.20439457578411,178.9615232654242,650.6575852096863,0.4012212903382145,160327.74054032314,26.701766493698884,1,0,0
116.07836334375303,239.54159322607103,986.9112745259108,0.4825708593135397,343519.9759200084,70.5757352616678,0,0,1
44.04859834539046,275.4700163600184,416.84957952559876,0.15932504698097355,149389.22842903534,-1.454029736694764,0,1,0
21.470340375292203,297.1627805916349,266.99214208229034,0.07200878772558161,77358.13904408338,-24.03228770679302,0,1,0
4.8268985380491545,331.4964444389773,87.34950585225182,0.014517143322219886,33149.64444389773,-40.675729544036066,0,1,0
47.27051634216717,331.4964444389773,743.6215720612356,0.1421684867094652,191972.2716637531,1.7678882600819463,0,0,1
40.88071162826954,180.39284077781173,294.2897207970195,0.22537114173289982,66402.0155627111,-4.621916453815686,0,1,0
45.252100565637825,263.2804531471681,417.80182865983886,0.1712275729315425,147097.0809517406,-0.25052751644739857,0,0,1
23.057181078692132,236.66700159890271,241.66441594209493,0.0970146504292777,66578.17422818801,-22.44544700339309,0,0,1
27.714732820623038,254.88889402912844,278.7644987643672,0.10830768144813742,86034.90058038686,-17.787895261462186,0,0,1
69.80476310749535,287.2337667622464,633.1847459683248,0.24218107368757658,247196.7473941627,24.302135025410124,0,0,1
40.88071162826954,230.45635904460437,665.1245582384809,0.1766238430303457,218127.74853198163,-4.621916453815686,0,0,1
49.514170018475355,295.71795566639787,480.67600269557056,0.16687284700136076,179669.99604525947,4.011541936390131,0,0,1
40.88071162826954,188.44468850459413,527.9219193592137,0.21579233469656323,135519.90570125752,-4.621916453815686,1,0,0
50.272740738076514,225.54329837212913,481.1409010515267,0.22191228387386014,140587.8502224082,4.770112655991291,0,1,0
30.93498188447998,283.6518906724266,322.27552156210567,0.10867653754697708,105863.3816633374,-14.567646197605242,1,0,0
33.83951163901531,193.15624774173793,300.89771485321825,0.17429009899299164,79431.19762545062,-11.66311644306991,0,0,1
66.81838485399253,238.48824030238228,590.6512541965442,0.27900486792013834,198197.4877513798,21.315756771907303,0,0,1
52.457278884102585,247.5329766327875,483.55534026587077,0.21106768041332913,159977.51045480635,6.954650802017362,0,0,1
91.81521267559664,170.34203543505578,795.3659528080361,0.5358592387587084,193062.22289360597,46.31258459351142,0,1,0
40.88071162826954,258.83413271262,529.2436646639362,0.157333877583682,175664.53834724927,-4.621916453815686,0,1,0
11.634441100527441,236.71676820854367,150.13421406808018,0.04894245024533062,35245.25093490757,-33.868186981557784,0,1,0
155.4970098307963,214.41079379600188,1285.9718781469214,0.7218626657030701,415677.71866123046,109.99438174871106,0,1,0
80.06838606344752,283.9209934870243,692.6277740527634,0.2810196085712229,280660.5748584274,34.565757981362296,0,0,1
38.25845762027876,331.4964444389773,697.9499349970332,0.11506426086700694,158771.5574283504,-7.244170461806462,0,0,1
40.88071162826954,289.22706599486463,330.5375411533302,0.1408576815126984,114196.9919629315,-4.621916453815686,0,0,1
57.46916456562918,224.6840081353016,538.2457269664905,0.25464438105501647,161162.29930370857,11.966536483543955,0,1,0
46.47627492053151,264.90638394590883,424.008300473226,0.17478435166109363,155339.80194880225,0.9736468384462853,0,1,0
34.5821315353671,232.60988639657307,346.68162939007084,0.14803368157399352,99413.26898797875,-10.920496546718127,0,1,0
18.770392253149915,206.55482680940855,196.46111308177794,0.0904358262426063,47828.40641830329,-26.73223582893531,0,1,0
5.974220789926168,251.9978084405599,136.61118551476693,0.02361372545774352,25199.78084405599,-39.52840729215906,0,1,0
63.181234426737745,181.69816472048996,520.3442735813596,0.3458230383616538,142523.504126399,17.678606344652522,0,0,1
109.96736177251131,202.94966193630086,931.9575696104328,0.5391887425969707,275387.903264691,64.46473369042609,0,0,1
41.28307935175718,246.24079900159774,398.09750796407434,0.16697518984918988,125142.08950720048,-4.219548730328043,0,0,1
47.186098188602955,270.1500140745344,417.67993344066633,0.1740221122600876,157517.41657328102,1.6834701065177313,0,1,0
69.25879647526209,253.0184651418108,632.1656851305232,0.2726526059300335,216143.79379358838,23.756168393176864,0,0,1
26.216311912574202,321.9038306621884,274.4445322634606,0.08118922546942735,106911.25046103144,-19.28631616951102,0,0,1
71.26956558354159,289.4985470364971,647.180479100214,0.24533535988593969,259115.11423487085,25.76693750145637,1,0,0
31.53850470158798,229.40583069941047,310.06584105286777,0.13688240703740434,87658.9059551426,-13.964123380497245,0,0,1
67.29218012702854,185.13233353886855,597.6325415037181,0.36152869760791156,153289.66097143342,21.78955204494332,1,0,0
26.48187602496166,253.2984012629316,254.41674664510631,0.1041370134198396,82594.60719835287,-19.020752057123563,0,0,1
87.55481125837369,217.4485472835933,734.9097282955486,0.40080290002894214,237574.02024406454,42.052183176288466,0,1,0
67.35234337926683,250.68961900037183,617.0279646299094,0.26760079993274305,208589.95411055489,21.849715297181604,1,0,0
18.946670399317338,245.83443683778302,208.31596255679614,0.07675861861920381,56781.87915813807,-26.555957682767886,0,0,1
52.55240925899278,271.028779706025,487.0838383879822,0.19318694630687577,176647.99183060147,7.049781176907558,0,0,1
51.1493973886686,239.37280556009605,479.1182294384726,0.2127919473647806,151702.82010733517,5.64676930658338,0,0,1
63.03059396685394,331.4964444389773,578.6953163586489,0.18956772326755475,259675.9565972636,17.52796588476872,0,0,1
24.608894954159044,232.17270941730317,263.04589327786704,0.10553934470142963,71890.73446651814,-20.89373312792618,0,1,0
27.05902524916696,226.64552123467055,206.07900782928397,0.11886473804715406,76892.13653859767,-18.443602832918263,0,1,0
44.43521594117609,234.1812556086045,426.38523611498863,0.1889402955443289,128642.93508450249,-1.0674121409091342,1,0,0
38.29608903439345,264.8679970086935,388.74252003555245,0.14404174050756932,122611.43301623854,-7.206539047691777,1,0,0
23.120541995885226,331.4964444389773,237.8850382314976,0.06953620822892292,94694.63985040483,-22.382086086199998,0,1,0
39.4914445211796,242.8765281093158,397.99911195172496,0.16193212535598284,118433.5187569765,-6.0111835609056214,0,0,1
94.86708556525748,256.79559583488475,811.8492571892683,0.36799343005851354,304583.0978914656,49.36445748317226,0,1,0
38.191814644133885,277.476082401214,364.3107945696908,0.13714576244687715,130774.7537038933,-7.310813437951339,0,0,1
35.34963149682394,238.92106712315731,348.7278056185377,0.14733858898134242,104648.67133880872,-10.152996585261285,0,0,1
33.56906737932141,273.37551580541407,371.0340894886418,0.12234716818948396,114784.89145119229,-11.933560702763813,0,0,1
34.56120334092002,251.80703823586373,337.8460978932352,0.13670981465585277,106553.88404315029,-10.941424741165207,0,1,0
47.337750818868614,240.89359372978168,445.11464742002045,0.1956965874497256,140854.87354636937,1.83512273678339,0,0,1
105.25596138125834,252.77584555804236,884.8897821238737,0.4147595731571889,329562.0901014222,59.75333329917312,0,0,1
22.716974705052845,293.53165141384875,281.3734012223136,0.07712914586939604,79584.12389405281,-22.78565337703238,0,0,1
46.160402588290005,238.0562468189682,447.14208860293985,0.19309431651558648,135589.6920794646,0.6577745062047811,0,1,0
29.860301106059776,277.3739856391516,317.0142525624022,0.10726685195637083,103256.0977459497,-15.642326976025448,0,0,1
58.69218354759135,261.73205887464417,503.9341513914088,0.22339178476728952,194751.222141945,13.189555465506125,1,0,0
95.09192435818706,194.87447432890133,814.3731432063631,0.4854737948065355,228020.00231378272,49.589296276101834,0,0,1
46.212915329275795,241.88445093250598,443.6016425422031,0.19026708030032635,142506.06104332543,0.7102872471905712,0,1,0
67.4919027193069,220.33500317401817,629.494699374032,0.3049309948785795,182266.6721265778,21.989274637221683,1,0,0
23.869134127336643,216.01217301006648,251.63292002843966,0.10998983972308979,62063.41308520576,-21.63349395474858,0,0,1
30.559936697841522,164.9689603305023,294.20755971221763,0.18413043400998588,65838.96470116054,-14.942691384243702,0,0,1
83.28888969649063,245.29596399574956,732.6718082101897,0.3381658730628975,250658.63084413053,37.786261614405404,0,0,1
40.88071162826954,237.75193133696888,243.8441901374456,0.1712267264157602,73796.34965470148,-4.621916453815686,0,0,1
40.88071162826954,220.39159313069382,490.82903071089186,0.18465340553440293,138601.8521266932,-4.621916453815686,0,1,0
32.83595693082324,232.0059764237197,343.63770832802055,0.14092323911516882,94267.10940681642,-12.666671151261987,0,1,0
39.356693592125374,182.286317843468,339.8183133224819,0.21472794071697796,88502.01342088105,-6.145934489959849,0,1,0
45.55098152288347,252.43137554457897,426.9569275045072,0.17973694624433342,142101.73654862097,0.04835344079824466,0,0,1
30.51797910299217,270.1457481074961,307.1889629247264,0.11255193679413066,99388.96714843217,-14.984648979093052,0,1,0
12.760126745933189,239.12902748849788,177.10116863560924,0.05313862667662865,37218.34909013525,-32.74250133615203,0,1,0
128.7853289307982,263.7702961170662,1086.0724228069141,0.48640399175992427,422112.77489890286,83.28270084871296,0,0,1
99.17276361206204,257.82789712739697,851.8579993190662,0.3831610298299819,313585.3758325585,53.67013552997682,0,1,0
42.717180150258194,240.07306521316437,393.18556595110215,0.17719598874509818,125706.91096842216,-2.7854479318270293,1,0,0
54.75059697930416,266.3540461291143,526.954990636994,0.20478686510270075,179946.65024313025,9.24796889721894,0,1,0
82.18877020044886,259.37085370405214,736.16278349521,0.3156604091096459,265257.15358198836,36.686142118363634,0,0,1
56.725899264391494,222.8686881107161,515.5951122700264,0.25338916193736405,155017.51629870498,11.22327118230627,0,1,0
57.31379074052097,245.0699418780791,516.949775663494,0.2329166671194582,173429.07948957747,11.811162658435748,0,0,1
39.900253913938265,261.44438755202,366.07923509306283,0.15203317657547355,130256.20685650308,-5.602374168146959,0,0,1
20.78428470073139,267.56307184760533,278.7806022701321,0.07739070214584573,68258.89734599247,-24.718343381353833,0,0,1
8.361910671303933,257.609227779792,101.34417594326811,0.032334154287890195,25760.922777979198,-37.14071741078129,0,0,1
41.68478875560339,281.0144448525466,399.1494556268249,0.14781082854602928,144489.0027655379,-3.817839326481831,0,0,1
35.947582465379384,289.2685704585016,343.9455129776444,0.1238424897624893,128686.39587445647,-9.55504561670584,0,0,1
14.737717206292455,331.4964444389773,189.2659977914639,0.04432443550233889,58724.57617009102,-30.76491087579277,0,0,1
48.63301139596495,219.1082524431277,430.93731207197413,0.22095042260412706,131877.2451290726,3.130383313879726,0,0,1
40.88071162826954,252.87841293046785,563.8617400006243,0.16102476439958657,192441.69288776058,-4.621916453815686,0,0,1
34.267127202407046,277.8865193396282,325.1830154069791,0.12287122118181881,116207.48571841503,-11.235500879678177,0,1,0
56.31263918523591,266.91378395501306,492.32383061717564,0.21018940628561197,190767.2775369618,10.810011103150686,1,0,0
34.57051368403241,253.28090967685617,338.15360888764275,0.1359540270953298,107957.6343908737,-10.93211439805281,0,1,0
36.57450209910632,220.02201727492027,343.3328190078072,0.16547899865384355,98677.40837035728,-8.928125982978905,0,0,1
40.88071162826954,231.27031826055637,407.88133868696895,0.1760048891929891,117027.20985874401,-4.621916453815686,0,1,0
58.05494767871882,319.26869373235166,527.2870900534552,0.18126950530867467,225993.52692179236,12.552319596633595,0,0,1
55.114547544679205,267.32544385655854,516.5569025876943,0.20540186853894613,179717.21213765244,9.611919462593981,0,0,1
22.36290913008686,264.67452371516555,263.6476509450009,0.08417408194570639,69518.47687596116,-23.139718951998365,0,1,0
38.371662887589245,277.476082401214,401.9719866240868,0.13779159257312923,130982.41573781575,-7.130965194495978,0,0,1
17.988984103335007,237.16835187610425,217.79503457355537,0.07553053947609681,56981.094272329894,-27.513643978750217,1,0,0
32.223524415769916,190.8239185562362,282.43266200354464,0.16798491375997557,76178.18783258715,-13.279103666315308,1,0,0
61.68847584837582,274.7646272162068,531.4209648165843,0.22369974159162342,206087.84231837382,16.1858477662906,0,0,1
41.58183606874219,283.0305227280678,399.51160551351455,0.14639918157159765,145692.59580320655,-3.920792013343032,0,0,1
110.22294447532282,213.88085574588007,920.4405609105867,0.5129491135574842,293344.4819307692,64.7203163932376,0,0,1
77.15922428314914,223.85190434117425,661.4282538662762,0.34315575182353464,212390.05499085816,31.65659620106392,1,0,0
40.88071162826954,261.3625107702192,476.8327631472779,0.1558176566776091,164172.42815540815,-4.621916453815686,0,1,0
28.83275046355379,233.91448538828453,296.2440156544122,0.12273721825155579,83185.32586087905,-16.669877618531434,0,0,1
61.75606846375237,262.17602677689626,560.321393394198,0.23465689189124053,197288.35140873774,16.253440381667147,1,0,0
24.65677909832195,244.86857684466153,234.04804889121314,0.10028438531980431,76776.21795533146,-20.845848983763272,0,0,1
40.88071162826954,232.17881517563768,400.4513414126089,0.17531914980130972,109654.7758802792,-4.621916453815686,0,0,1
72.52118900365087,225.43295946214562,646.7773563271471,0.3202766468976649,202986.1414928323,27.01856092156565,0,0,1
25.108223249724315,265.1537804474102,245.84078869165967,0.0943372782739244,85169.25416673184,-20.39440483236091,0,1,0
51.870411927906346,236.76039680308622,472.6924586937696,0.21816253936884852,154608.44800533465,6.367783845821123,0,0,1
56.9007424295651,257.3083225939978,508.4921459244409,0.22028226523308808,182355.61852451434,11.398114347479876,1,0,0
46.98880109653935,219.4921561671209,446.35179808163167,0.2131087196631359,127467.7840199709,1.486173014454124,0,1,0
27.905483524428202,218.8216598611765,278.94366599038824,0.12694601406454348,76816.82167192611,-17.59714455765702,0,1,0
25.213076890097227,272.48463083625273,270.7524231924826,0.09219193346624807,84061.31615783962,-20.289551191987997,1,0,0
47.07500935183606,231.4601745012539,469.5883270174763,0.2025078465712936,133165.6973620957,1.572381269750835,0,0,1
111.5590781332739,290.2870863445852,984.7672652235763,0.3829866937571766,400143.36196219537,66.05645005118868,1,0,0
20.23588634100541,256.5454342238072,236.61114389772152,0.07857210282912803,62572.81866551193,-25.266741741079812,1,0,0
49.784682101498866,238.61494132954323,471.9623023707528,0.20776952315769753,148904.41771922927,4.282054019413643,0,0,1
19.96633029085138,312.3345049032756,256.7043553901297,0.0637220924552017,79367.11831158563,-25.536297791233842,0,0,1
92.06726376918165,168.9865271825097,760.017357827151,0.5416150638240386,193316.8815797984,46.56463568709643,0,0,1
53.636513747815776,252.81524522625796,480.1180228738531,0.21132108790393067,171418.52568752546,8.133885665730553,0,1,0
24.535706094221528,331.4964444389773,263.26439698948803,0.07379238636858428,97321.86481481268,-20.966921987863696,0,0,1
36.29610886455064,217.54287910731782,334.64546217389454,0.16608232220976207,99650.74753189622,-9.206519217534584,0,0,1
16.941082418186742,241.76580197676736,224.05410295722763,0.06978364448468734,52654.32071060427,-28.56154566389848,0,1,0
84.10018457121687,255.39097071839555,714.9063394886665,0.32801539124241413,267768.1868262959,38.59755648913165,0,0,1
60.95237927488907,227.85537074807502,548.6761881008449,0.2663358044674674,173062.2151823556,15.449751192803845,0,0,1
40.88071162826954,262.52223994733396,150.34400340595826,0.15513192221058733,29790.295711595914,-4.621916453815686,0,0,1
80.7805679399865,241.87709358190088,722.5721579170373,0.3325985450033656,242542.3421155315,35.27793985790127,0,0,1
57.73916941631775,232.91539726020338,533.4365034841986,0.24683783150918326,169258.76046467878,12.236541334232527,0,1,0
35.56329261942159,239.9729186510795,365.2017165527329,0.14758211345282335,109394.16829435733,-9.939335462663635,1,0,0
60.09634437119346,236.14288665305742,539.823727460889,0.25341828810203804,178061.2930686314,14.593716289108237,0,1,0
53.46678307446319,261.0687818066903,491.9428543820204,0.20401813106416417,172180.17313019055,7.9641549923779635,0,0,1
